"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2074","충청북도 청주시 흥덕구 가경동","1550","1550","0000","2단지주공","59.9200","202605","09","21,400","-","14","개인","개인","2002","가경로 26","-","중개거래","충북 청주시 흥덕구","-"
"2075","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","84.9804","202605","09","49,000","206동","25","개인","개인","2020","중고개로142번길 17","-","중개거래","충북 청주시 상당구","26.05.19"
"2076","충청북도 진천군 광혜원면 광혜원리","1088","1088","0000","진천광혜원양우내안애","82.9767","202605","09","17,000","-","14","개인","개인","2015","장기길 70","-","중개거래","충북 진천군","-"
"2077","충청북도 청주시 청원구 오창읍 주성리","556","0556","0000","오창대성베르힐","84.8520","202605","09","34,500","-","11","개인","개인","2015","2산단로 160","-","중개거래","충북 청주시 청원구","-"
"2078","충청북도 청주시 상당구 서운동","21-7","0021","0007","삼일","134.7600","202605","09","16,600","-","1","개인","개인","1986","탑동로1번길 5","-","중개거래","충북 청주시 상당구","-"
"2079","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","59.9400","202605","09","15,750","-","2","개인","개인","1997","가경로 120","-","중개거래","충북 청주시 흥덕구","-"
"2080","충청북도 청주시 서원구 사직동","937","0937","0000","푸르지오캐슬(401~413)","84.4000","202605","09","29,200","-","13","개인","개인","2010","창직로 50","-","중개거래","충북 청주시 서원구","-"
"2081","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","84.8390","202605","09","63,000","-","10","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","-"
"2082","충청북도 청주시 흥덕구 가경동","1515","1515","0000","덕일한마음","59.9800","202605","09","13,700","-","2","개인","개인","1997","장구봉로 71","-","중개거래","충북 청주시 흥덕구","-"
"2083","충청북도 청주시 흥덕구 가경동","1507","1507","0000","효성","117.4200","202605","09","30,650","103동","2","개인","개인","1997","가경로 61","-","중개거래","충북 청주시 흥덕구","26.06.12"
"2084","충청북도 충주시 용산동","1680","1680","0000","용산주공3차","51.4900","202605","09","11,000","-","2","개인","개인","2003","남산로 114","-","중개거래","충북 충주시","-"
"2085","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","101.9904","202605","09","52,000","-","16","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","-"
"2086","충청북도 제천시 하소동","139","0139","0000","청구","84.7300","202605","09","19,500","105","8","개인","개인","2002","용두대로15길 47","-","중개거래","충북 제천시","26.06.12"
"2087","충청북도 청주시 흥덕구 비하동","823","0823","0000","청주비하1차대광로제비앙","84.9860","202605","09","34,500","106동","1","개인","개인","2018","가로수로1131번길 11","-","중개거래","충북 청주시 흥덕구","26.06.08"
"2088","충청북도 충주시 중앙탑면 용전리","696","0696","0000","신우희가로아파트","84.9565","202605","09","22,800","103동","13","개인","개인","2018","원앙4길 96","-","중개거래","충북 충주시","26.05.29"
"2089","충청북도 충주시 대소원면 본리","642","0642","0000","충주지웰","59.0907","202605","09","11,100","103","10","개인","개인","2016","첨단산업2로 42","-","중개거래","충북 충주시","26.06.01"
"2090","충청북도 충주시 대소원면 본리","642","0642","0000","충주지웰","59.2483","202605","09","12,000","-","8","개인","개인","2016","첨단산업2로 42","-","중개거래","충북 충주시","-"
"2091","충청북도 청주시 서원구 사직동","238-45","0238","0045","평화","78.9600","202605","09","10,000","1","4","개인","개인","1985","직지대로772번길 14","-","직거래","-","26.05.14"
"2092","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8800","202605","09","36,000","115동","10","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구","26.05.27"
"2093","충청북도 청주시 청원구 내수읍 도원리","23","0023","0000","우창진주3차아파트","59.9000","202605","09","5,900","301","10","개인","개인","1998","도원세교로 85","-","중개거래","충북 청주시 청원구","26.05.13"
"2094","충청북도 청주시 흥덕구 오송읍 연제리","740","0740","0000","오송대원칸타빌","84.9922","202605","09","35,000","-","7","개인","개인","2011","연제만수길 17","-","중개거래","충북 청주시 흥덕구","-"
"2095","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","111.9610","202605","09","49,000","205동","19","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","26.06.08"
"2096","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202605","09","93,500","-","24","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2097","충청북도 음성군 음성읍 신천리","149","0149","0000","금광포란재","84.9794","202605","09","15,200","-","3","개인","개인","2005","반기문로 45-15","-","중개거래","충북 음성군","-"
"2098","충청북도 충주시 용산동","1678","1678","0000","용산주공2차","49.7700","202605","09","10,800","-","8","개인","개인","1999","남산로 125","-","중개거래","충북 충주시","-"
"2099","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202605","09","158,000","-","30","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2100","충청북도 음성군 금왕읍 무극리","503","0503","0000","유수장미","36.0800","202605","09","4,950","-","3","개인","개인","1998","무극로 243-8","-","중개거래","충북 음성군","-"
"2101","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202605","09","84,000","-","14","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2102","충청북도 청주시 흥덕구 강내면 황탄리","3-1","0003","0001","서호이타운","31.4170","202605","09","2,980","101","2","개인","개인","2001","황탄리길 226","-","중개거래","충북 청주시 흥덕구","26.06.04"
"2103","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","84.8943","202605","09","23,200","-","6","개인","개인","2002","수영로 328","-","중개거래","충북 청주시 상당구","-"
"2104","충청북도 청주시 상당구 용정동","1286","1286","0000","우미린에듀파크1단지","84.9874","202605","09","42,800","104동","16","개인","개인","2017","수영로 360","-","중개거래","충북 청주시 상당구","26.06.15"
"2105","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","70.9779","202605","09","37,500","-","27","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2106","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.1350","202605","09","79,000","-","7","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"2107","충청북도 옥천군 옥천읍 장야리","262-2","0262","0002","그린아파트","68.2400","202605","09","7,700","-","6","개인","개인","1990","장야1길 10","-","중개거래","충북 옥천군","-"
"2108","충청북도 청주시 흥덕구 강내면 월곡리","438","0438","0000","흥덕칸타빌더뉴","59.9755","202605","09","27,000","-","21","개인","개인","2024","가로수로 640-47","-","중개거래","충북 청주시 흥덕구","-"
"2109","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","84.8401","202605","09","41,200","-","25","개인","개인","2019","2순환로 2031","-","중개거래","충북 청주시 상당구","-"
"2110","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","84.9824","202605","09","23,700","-","7","개인","개인","2016","가락길 60","-","중개거래","충북 청주시 흥덕구","-"
"2111","충청북도 충주시 칠금동","821","0821","0000","부영(1차)","60.0000","202605","09","12,200","-","14","개인","개인","1996","금릉로 46","-","중개거래","충북 충주시","-"
"2112","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","84.9687","202605","09","41,500","-","1","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","-"
"2113","충청북도 충주시 봉방동","1046","1046","0000","충주푸르지오","84.9390","202605","09","37,500","-","3","개인","개인","2014","봉계1길 7","-","중개거래","충북 충주시","-"
"2114","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","84.9604","202605","09","40,300","-","3","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2115","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","70.9515","202605","09","36,400","-","5","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2116","충청북도 청주시 청원구 우암동","1210","1210","0000","우암동삼일브리제하임","76.0842","202605","09","30,300","-","8","개인","개인","2016","향군로 123","-","중개거래","충북 청주시 서원구","-"
"2117","충청북도 청주시 서원구 개신동","590","0590","0000","그린빌","75.9900","202605","09","21,750","302동","6","개인","개인","2003","신율로 43","-","중개거래","충북 청주시 서원구","26.06.04"
"2118","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","70.9515","202605","09","37,800","-","17","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2119","충청북도 청주시 청원구 오창읍 창리","160","0160","0000","대원칸타빌아파트","84.9653","202605","09","34,500","-","5","개인","개인","2017","2산단4로 55","-","중개거래","충북 청주시 청원구","-"
"2120","충청북도 청주시 서원구 성화동","1034","1034","0000","청주성화2다안채6단지","84.8800","202605","09","27,900","602동","12","개인","개인","2013","구룡산로52번길 51","-","중개거래","충북 청주시 서원구","26.06.08"
"2121","충청북도 청주시 청원구 오창읍 각리","646-6","0646","0006","이안오창","84.8307","202605","09","26,400","-","12","개인","개인","2006","오창중앙로 83","-","중개거래","충북 청주시 청원구","-"
"2122","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","84.5730","202605","09","27,300","-","11","개인","개인","2006","오창중앙로 94","-","중개거래","충북 청주시 청원구","-"
"2123","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","59.9502","202605","09","32,500","-","22","개인","개인","2018","중부로 760","-","중개거래","충북 청주시 청원구","-"
"2124","충청북도 증평군 증평읍 장동리","921","0921","0000","증평4단지주공","59.9200","202605","09","13,500","406동","6","개인","개인","2003","문화로 97","-","중개거래","충북 증평군","26.06.02"
"2125","충청북도 증평군 증평읍 장동리","930","0930","0000","대성베르힐리오파크","84.9971","202605","09","26,300","-","16","개인","개인","2015","북부두름길 80","-","중개거래","충북 증평군","-"
"2126","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","59.8600","202605","09","7,000","103","7","개인","개인","2000","저산척북로 636-10","-","직거래","-","26.05.19"
"2127","충청북도 청주시 서원구 분평동","1211","1211","0000","분평1단지뜨란채","59.4500","202605","09","15,600","108동","9","개인","법인","2000","월평로 25","-","중개거래","충북 청주시 서원구","26.05.27"
"2128","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","59.7100","202605","09","13,500","-","12","개인","개인","1998","분평로 88-1","-","중개거래","충북 청주시 서원구","-"
"2129","충청북도 청주시 서원구 분평동","1211","1211","0000","분평1단지뜨란채","59.4500","202605","09","15,600","-","8","개인","법인","2000","월평로 25","20260520","중개거래","충북 청주시 서원구","-"
"2130","충청북도 청주시 서원구 분평동","1200","1200","0000","분평주공3","59.7100","202605","09","16,000","-","9","개인","개인","1997","1순환로1137번길 130","-","중개거래","충북 청주시 서원구","-"
"2131","충청북도 청주시 서원구 분평동","1202","1202","0000","분평주공2","59.7100","202605","09","12,000","-","4","개인","개인","1997","1순환로1137번길 129","-","중개거래","충북 청주시 서원구","-"
"2132","충청북도 청주시 서원구 분평동","1200","1200","0000","분평주공3","59.9900","202605","09","12,900","-","20","개인","개인","1997","1순환로1137번길 130","-","중개거래","충북 청주시 서원구","-"
"2133","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","59.8600","202605","09","7,000","101","10","개인","개인","2000","저산척북로 636-10","-","직거래","-","26.05.19"
"2134","충청북도 청주시 흥덕구 강서동","33-7","0033","0007","우정","22.6400","202605","09","2,900","-","7","개인","법인","1992","가로수로1154번길 21-5","-","중개거래","충북 청주시 흥덕구","26.05.19"
"2135","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9501","202605","09","45,300","-","17","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","-"
"2136","충청북도 음성군 맹동면 동성리","246","0246","0000","엘에이치이노밸리","84.4000","202605","09","23,500","-","24","개인","개인","2014","학예로 55","-","중개거래","충북 음성군","-"
"2137","충청북도 청주시 흥덕구 강서동","33-7","0033","0007","우정","22.6400","202605","09","2,850","-","11","개인","법인","1992","가로수로1154번길 21-5","-","중개거래","충북 청주시 흥덕구","26.05.19"
"2138","충청북도 청주시 흥덕구 강서동","470","0470","0000","나보나시티","28.6700","202605","09","12,000","-","12","법인","개인","2021","가로수로1164번길 41-28","-","직거래","-","-"
"2139","충청북도 제천시 신백동","209-8","0209","0008","선광로즈웰","33.2050","202605","09","5,850","-","10","개인","개인","2000","신백로 30","-","중개거래","충북 제천시","-"
"2140","충청북도 제천시 신백동","134","0134","0000","신백덕일한마음2차","59.4900","202605","09","9,500","-","10","개인","개인","2000","의병대로35길 28","-","중개거래","충북 제천시","-"
"2141","충청북도 제천시 장락동","460","0460","0000","천일베리굿","84.9170","202605","09","19,400","101","2","개인","개인","2003","내토로65길 17","-","중개거래","충북 제천시","26.06.15"
"2142","충청북도 제천시 장락동","1026","1026","0000","장락주공2단지","59.8000","202605","09","12,700","203","14","개인","개인","1999","죽하로 48","-","중개거래","충북 제천시","26.05.29"
"2143","충청북도 청주시 상당구 용암동","2444","2444","0000","중흥마을부영","84.9508","202605","09","20,000","-","2","개인","개인","2001","중흥로 196","-","중개거래","충북 청주시 상당구","-"
"2144","충청북도 청주시 서원구 산남동","679","0679","0000","대우푸르지오","84.9550","202605","09","29,700","-","9","개인","개인","2007","두꺼비로 53","-","중개거래","충북 청주시 서원구","-"
"2145","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","84.9700","202605","09","67,000","-","3","개인","개인","2021","서현로 62","-","중개거래","충북 청주시 상당구","-"
"2146","충청북도 청주시 상당구 용암동","2915","2915","0000","강변뜨란채","51.9900","202605","09","18,000","-","15","개인","개인","2005","무심동로 86","-","중개거래","충북 청주시 상당구","-"
"2147","충청북도 청주시 서원구 개신동","635","0635","0000","주공뜨란채","59.4200","202605","08","17,000","208","20","개인","개인","2000","경신로 68","-","중개거래","충북 청주시 서원구","26.06.02"
"2148","충청북도 진천군 진천읍 성석리","980","0980","0000","지안스로가2단지","59.9878","202605","08","19,800","-","7","개인","개인","2022","대촌길 33-15","-","중개거래","충북 진천군","-"
"2149","충청북도 청주시 서원구 죽림동","295","0295","0000","청주가경3주공","59.9200","202605","08","18,000","303","5","개인","개인","2003","대림로 493","-","중개거래","충북 청주시 서원구","26.06.04"
"2150","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202605","08","8,000","111동","14","개인","개인","1994","무농정로 90","-","직거래","-","26.05.11"
"2151","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202605","08","9,700","104","15","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 서원구","26.06.10"
"2152","충청북도 청주시 흥덕구 봉명동","1855","1855","0000","푸른","44.1300","202605","08","8,200","102","8","개인","개인","1994","월명로 124","-","직거래","-","26.05.14"
"2153","충청북도 청주시 청원구 사천동","449-3","0449","0003","덕성그린아파트","33.3300","202605","08","4,500","-","13","개인","개인","1997","새터로 187","-","중개거래","충북 청주시 청원구","26.05.13"
"2154","충청북도 청주시 흥덕구 봉명동","1831","1831","0000","HS포레","35.7600","202605","08","13,700","-","18","개인","개인","2023","직지대로 609","-","중개거래","충북 청주시 흥덕구","-"
"2155","충청북도 충주시 교현동","518","0518","0000","교현","35.5000","202605","08","6,800","3","2","개인","개인","1979","예성로 273","-","중개거래","충북 충주시","26.06.05"
"2156","충청북도 청주시 청원구 오창읍 주성리","556","0556","0000","오창대성베르힐","84.8520","202605","08","34,000","-","17","법인","개인","2015","2산단로 160","-","중개거래","충북 청주시 청원구","-"
"2157","충청북도 증평군 증평읍 장동리","930","0930","0000","대성베르힐리오파크","59.9500","202605","08","17,450","103","13","개인","개인","2015","북부두름길 80","-","중개거래","충북 증평군","26.05.18"
"2158","충청북도 청주시 흥덕구 강서동","33-7","0033","0007","우정","22.6400","202605","08","3,500","-","12","개인","개인","1992","가로수로1154번길 21-5","-","중개거래","충북 청주시 흥덕구","26.05.08"
"2159","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.7993","202605","08","61,000","-","6","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","-"
"2160","충청북도 진천군 덕산읍 두촌리","2487","2487","0000","충북혁신리슈빌","74.8200","202605","08","23,800","-","19","개인","개인","2018","연미로 128","-","중개거래","충북 진천군","-"
"2161","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","59.9580","202605","08","21,600","-","14","개인","개인","2006","오창중앙로 94","-","중개거래","충북 청주시 청원구","-"
"2162","충청북도 청주시 청원구 오창읍 각리","638-1","0638","0001","우림필유1차","84.9400","202605","08","28,000","-","16","개인","개인","2006","오창중앙로 13","-","중개거래","충북 청주시 청원구","-"
"2163","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","84.9673","202605","08","27,000","-","13","개인","개인","2006","오창중앙로 65","-","중개거래","충북 청주시 청원구","-"
"2164","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","84.9664","202605","08","66,500","-","23","개인","개인","2022","송화로 229","20260525","중개거래","충북 청주시 흥덕구","-"
"2165","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","84.9664","202605","08","66,500","-","23","개인","개인","2022","송화로 229","-","중개거래","충북 청주시 흥덕구","-"
"2166","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","84.9365","202605","08","49,500","-","20","개인","개인","2018","송화로214번길 29","-","중개거래","충북 청주시 흥덕구","-"
"2167","충청북도 제천시 청전동","72","0072","0000","현대","84.9450","202605","08","15,500","103","3","개인","개인","1990","용두천로 235","-","중개거래","충북 제천시","26.06.05"
"2168","충청북도 음성군 음성읍 읍내리","805","0805","0000","한성진주아파트","40.5600","202605","08","4,400","101","11","개인","개인","1994","설성로 22","-","중개거래","충북 음성군","26.06.05"
"2169","충청북도 음성군 음성읍 읍내리","950","0950","0000","음성지평더웰","123.7015","202605","08","33,000","104","10","개인","개인","2012","설성공원길 23-7","-","직거래","-","26.06.11"
"2170","충청북도 청주시 서원구 수곡동","197-9","0197","0009","모란","74.9800","202605","08","6,600","C","4","개인","개인","1979","구룡산로338번길 23-10","-","직거래","-","26.05.28"
"2171","충청북도 충주시 수안보면 온천리","36-1","0036","0001","웰빙실버타운","41.0400","202605","08","2,000","-","1","개인","기타","1990","관동길 63","-","직거래","-","26.05.13"
"2172","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","84.8500","202605","08","35,000","106동","14","개인","개인","2021","쌍샘로 22","-","직거래","-","26.05.21"
"2173","충청북도 청주시 흥덕구 오송읍 연제리","731","0731","0000","오송상록롯데캐슬","84.9490","202605","08","37,800","-","8","개인","개인","2010","오송생명5로 202","-","중개거래","충북 청주시 흥덕구","-"
"2174","충청북도 청주시 상당구 탑동","297-75","0297","0075","석탑","58.1850","202605","08","5,200","다","5","개인","개인","1984","탑동로1번길 70","-","중개거래","충북 청주시 상당구","26.05.20"
"2175","충청북도 음성군 금왕읍 무극리","34-3","0034","0003","음성금왕휴먼시아(구주공2단지)","51.9500","202605","08","11,000","-","8","개인","개인","2002","대금로 1457-8","-","중개거래","충북 음성군","-"
"2176","충청북도 음성군 대소읍 태생리","756","0756","0000","대소두진하트리움","84.8125","202605","08","19,000","-","2","개인","개인","2012","대금로 552-12","-","중개거래","충북 음성군","-"
"2177","충청북도 충주시 연수동","700-4","0700","0004","두진3차아파트","49.8800","202605","08","7,700","301","1","개인","개인","1996","연수로 20","-","중개거래","충북 충주시","26.06.01"
"2178","충청북도 충주시 연수동","926","0926","0000","우림","84.7300","202605","08","13,150","가","1","개인","개인","1991","연원5길 62","-","중개거래","충북 충주시","26.05.08"
"2179","충청북도 청주시 흥덕구 복대동","2459","2459","0000","두진하트리움","59.9255","202605","08","18,300","105","12","개인","개인","1999","증안로 33","-","중개거래","충북 청주시 흥덕구","26.05.29"
"2180","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202605","08","137,500","-","9","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2181","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","59.8800","202605","08","20,000","205","14","개인","개인","2000","증안로 77","-","중개거래","충북 청주시 흥덕구","26.05.29"
"2182","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","60.0000","202605","08","21,000","201","8","개인","개인","2000","증안로 77","-","중개거래","충북 청주시 흥덕구","26.05.21"
"2183","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202605","08","134,000","-","7","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2184","충청북도 청주시 흥덕구 복대동","3098","3098","0000","하복대현대1","134.2400","202605","08","35,000","-","13","개인","개인","1999","대신로10번길 16-3","-","중개거래","충북 청주시 흥덕구","-"
"2185","충청북도 청주시 청원구 우암동","328-12","0328","0012","우암세원","41.0200","202605","08","6,000","-","7","개인","개인","1999","사북로149번길 7","20260612","직거래","-","-"
"2186","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202605","08","140,000","-","16","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","-"
"2187","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.0020","202605","08","82,000","-","18","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","-"
"2188","충청북도 청주시 청원구 내덕동","520","0520","0000","신화","84.9900","202605","08","16,500","4","6","개인","개인","1990","1순환로211번길 11","-","중개거래","충북 청주시 청원구","26.05.08"
"2189","충청북도 청주시 청원구 내덕동","115-5","0115","0005","경희주택","22.6800","202605","08","1,950","가","3","개인","개인","1991","충청대로42번길 35","-","직거래","-","26.05.15"
"2190","충청북도 청주시 흥덕구 복대동","3367","3367","0000","어울림","131.3090","202605","08","59,800","-","20","개인","개인","2009","대신로74번길 21","-","중개거래","충북 청주시 흥덕구","-"
"2191","충청북도 보은군 보은읍 이평리","159-7","0159","0007","강변리츠빌","84.9816","202605","08","22,500","-","14","개인","개인","2006","월송로 25","-","중개거래","충북 보은군","-"
"2192","충청북도 청주시 청원구 율량동","2080","2080","0000","율량7단지선광로즈웰1차","103.7399","202605","08","50,500","-","24","개인","개인","2014","율량로 157","-","중개거래","충북 청주시 청원구","-"
"2193","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","84.6900","202605","08","64,000","-","6","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 흥덕구","-"
"2194","충청북도 청주시 청원구 오창읍 각리","637-6","0637","0006","중앙하이츠빌","84.6881","202605","08","26,700","-","12","개인","개인","2006","오창중앙로 32","-","중개거래","충북 청주시 청원구","-"
"2195","충청북도 충주시 호암동","542-1","0542","0001","세경","56.8800","202605","08","6,500","9","3","개인","개인","1989","신촌2길 14","-","중개거래","서울 동작구","26.05.14"
"2196","충청북도 충주시 호암동","1063","1063","0000","충주호암두진하트리움아파트","66.9570","202605","08","33,000","-","20","개인","개인","2019","호암수청2로 78","-","직거래","-","-"
"2197","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","84.9767","202605","08","23,400","503동","6","개인","개인","2003","수영로 306","-","중개거래","충북 청주시 상당구","26.05.29"
"2198","충청북도 청주시 상당구 수동","115-9","0115","0009","덕일","79.8300","202605","08","9,400","-","4","개인","개인","1986","대성로180번길 64","-","직거래","-","-"
"2199","충청북도 청주시 흥덕구 봉명동","2934","2934","0000","청주SKVIEW자이","59.9735","202605","08","39,000","-","8","개인","개인","2024","월명로 76","-","중개거래","광주 동구, 충북 청주시 흥덕구","-"
"2200","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202605","08","34,600","-","22","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구","-"
"2201","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202605","08","34,600","-","22","개인","개인","2016","2순환로 1717","20260616","중개거래","충북 청주시 서원구","-"
"2202","충청북도 청주시 청원구 내수읍 도원리","23","0023","0000","우창진주3차아파트","59.9000","202605","07","7,500","302","9","개인","개인","1998","도원세교로 85","-","직거래","-","26.05.08"
"2203","충청북도 청주시 흥덕구 강내면 탑연리","388","0388","0000","신성청원미소지움","118.0539","202605","07","33,000","102","10","개인","개인","2008","탑연1길 8","-","중개거래","충북 청주시 흥덕구","26.06.10"
"2204","충청북도 충주시 연수동","1767","1767","0000","충주센트럴푸르지오","84.9589","202605","07","41,500","104동","2","개인","개인","2018","연수서편2길 11","-","중개거래","충북 충주시","26.06.05"
"2205","충청북도 제천시 봉양읍 미당리","820","0820","0000","미당한마음","59.5450","202605","07","9,300","-","7","개인","개인","2004","용두대로36길 5-12","-","중개거래","충북 제천시","-"
"2206","충청북도 음성군 금왕읍 금석리","340-7","0340","0007","음성금왕두진하트리움","65.6244","202605","07","16,000","-","10","개인","개인","2007","대금로 1458-5","-","중개거래","충북 음성군","-"
"2207","충청북도 충주시 중앙탑면 용전리","721","0721","0000","충주시티자이","59.8977","202605","07","16,000","-","9","개인","개인","2017","원앙4길 51","-","중개거래","충북 충주시","-"
"2208","충청북도 청주시 흥덕구 비하동","64-4","0064","0004","재원","22.6800","202605","07","3,300","-","1","개인","개인","1991","가로수로1120번길 11","-","중개거래","충북 청주시 흥덕구","26.05.08"
"2209","충청북도 청주시 흥덕구 비하동","809","0809","0000","청주비하계룡리슈빌2차","84.9607","202605","07","30,000","201","4","개인","개인","2009","비하로57번길 37","-","직거래","-","26.05.07"
"2210","충청북도 제천시 교동","1-1","0001","0001","두진","59.9650","202605","07","9,100","-","8","개인","개인","1994","독순로23길 19","-","중개거래","충북 제천시","-"
"2211","충청북도 청주시 서원구 수곡동","38-3","0038","0003","수정","80.9700","202605","07","10,000","B","3","개인","개인","1989","수영로36번길 5","-","직거래","-","26.05.07"
"2212","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.8500","202605","07","12,500","-","11","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구","-"
"2213","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9616","202605","07","45,700","-","23","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","-"
