"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"41","광주광역시 북구 풍향동","808","0808","0000","교대금호어울림","84.9833","202606","18","43,000","-","18","개인","개인","2017","군왕로 17","-","중개거래","광주 북구","-"
"42","광주광역시 북구 각화동","724","0724","0000","더샵광주포레스트","84.9797","202606","18","45,400","-","11","개인","개인","2023","동문대로249번길 12","-","중개거래","광주 북구","-"
"43","광주광역시 광산구 장덕동","1043","1043","0000","수완지구호반베르디움2차","84.9462","202606","18","40,800","-","4","개인","개인","2013","풍영로329번길 19","-","중개거래","광주 광산구","-"
"44","광주광역시 광산구 장덕동","1043","1043","0000","수완지구호반베르디움2차","84.9462","202606","18","44,500","-","5","개인","개인","2013","풍영로329번길 19","-","중개거래","광주 광산구","-"
"45","광주광역시 광산구 운남동","781-1","0781","0001","운남주공8단지","59.4100","202606","17","19,400","-","17","개인","개인","2000","목련로153번길 143","-","중개거래","광주 광산구","-"
"46","광주광역시 서구 쌍촌동","1228-1","1228","0001","빛고을파크","59.8500","202606","17","14,000","-","9","개인","개인","1991","화정로 105","-","중개거래","광주 광산구","-"
"47","광주광역시 북구 연제동","1119","1119","0000","힐스테이트연제","84.9934","202606","17","43,000","-","16","개인","개인","2020","양일1로 31","-","중개거래","광주 북구","-"
"48","광주광역시 북구 운암동","1761","1761","0000","남양휴튼","111.0942","202606","17","43,600","-","14","개인","개인","2007","서강로 150","-","중개거래","광주 북구","-"
"49","광주광역시 북구 연제동","1116","1116","0000","연제동골드클래스","59.9943","202606","17","28,500","-","5","개인","개인","2018","양산제로 95","-","중개거래","광주 북구","-"
"50","광주광역시 북구 운암동","1051-1","1051","0001","미라보(2차)","71.7150","202606","17","11,000","-","13","개인","개인","1990","북문대로150번길 11","-","중개거래","광주 북구","-"
"51","광주광역시 광산구 선암동","582","0582","0000","이지더원1단지","84.9827","202606","17","33,000","-","2","개인","개인","2014","선운로20번길 47","-","중개거래","광주 광산구","-"
"52","광주광역시 북구 용봉동","973-1","0973","0001","삼성","84.9900","202606","17","20,000","-","15","개인","개인","1993","서하로 120","-","중개거래","광주 북구","-"
"53","광주광역시 광산구 운남동","800","0800","0000","우방아이유쉘","59.7699","202606","17","30,000","-","13","개인","개인","2015","임방울대로 154-24","-","중개거래","광주 광산구","-"
"54","광주광역시 광산구 운남동","769-1","0769","0001","운남주공5단지","84.8000","202606","17","20,000","-","4","개인","개인","1997","하남대로 248-10","-","중개거래","광주 광산구","-"
"55","광주광역시 광산구 비아동","152-5","0152","0005","호반","39.6800","202606","17","7,100","-","11","개인","개인","1998","비아로 185","-","중개거래","광주 광산구","-"
