"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"92","대전광역시 서구 괴정동","418","0418","0000","한신","68.7800","202606","15","24,900","-","4","개인","개인","1991","계룡로536번길 9","-","중개거래","대전 서구","-"
"93","대전광역시 중구 태평동","554","0554","0000","쌍용예가","70.4184","202606","15","35,600","-","13","개인","개인","2008","평촌로 93","-","중개거래","대전 서구, 대전 중구","-"
"94","대전광역시 동구 신흥동","264","0264","0000","신흥SKVIEW","74.9383","202606","15","50,000","-","25","개인","개인","2022","충무로 255","-","중개거래","대전 동구","-"
"95","대전광역시 동구 삼성동","302-94","0302","0094","대청","54.0000","202606","15","8,000","-","6","개인","개인","1985","대전로906번길 86-1","-","중개거래","대전 서구","26.06.15"
"96","대전광역시 중구 태평동","422-7","0422","0007","버드내1","84.9300","202606","15","33,200","-","14","개인","개인","2000","태평로 15","-","중개거래","대전 중구","-"
"97","대전광역시 동구 판암동","178","0178","0000","주공1","45.7700","202606","15","11,000","-","5","개인","개인","1990","옥천로180번길 47-2","-","중개거래","대전 동구","-"
"98","대전광역시 서구 내동","2","0002","0000","맑은아침","84.8879","202606","15","35,000","-","2","개인","개인","2004","갈마로 262","-","중개거래","대전 서구","-"
"99","대전광역시 중구 오류동","175-1","0175","0001","삼성","84.2400","202606","15","38,900","-","11","개인","개인","1989","계룡로 852","-","중개거래","대전 중구","-"
"100","대전광역시 동구 가오동","556","0556","0000","은어송마을5단지(우미린)","59.8586","202606","15","23,400","-","10","개인","개인","2007","은어송로 100","-","중개거래","대전 동구, 대전 중구","-"
"101","대전광역시 서구 관저동","1137","1137","0000","구봉마을5","84.7100","202606","15","28,000","-","12","개인","개인","2000","관저로 51","-","중개거래","대전 서구","-"
